income,life expectancy,population size,region
2060,32.6,3970000,Africa
2120,32.7,4000000,Africa
2190,32.8,4030000,Africa
2260,32.9,4060000,Africa
2330,33,4090000,Africa
2400,33.3,4130000,Africa
2480,33.7,4180000,Africa
2560,34,4220000,Africa
2640,34.4,4260000,Africa
2720,34.8,4310000,Africa
2810,35.1,4350000,Africa
2900,35.5,4400000,Africa
2990,35.9,4440000,Africa
3080,36.2,4490000,Africa
3180,36.6,4550000,Africa
3260,36.9,4660000,Africa
3340,37.5,4770000,Africa
3420,38.1,4890000,Africa
3290,38.7,5000000,Africa
3510,39.3,5120000,Africa
3400,39.9,5220000,Africa
3670,40.5,5330000,Africa
3810,41.2,5430000,Africa
3770,41.8,5540000,Africa
3860,42.4,5640000,Africa
4310,43,5750000,Africa
4130,43.6,5870000,Africa
4280,44.3,5980000,Africa
4690,44.9,6090000,Africa
4960,45.5,6200000,Africa
5170,46.2,6310000,Africa
5390,46.8,6410000,Africa
5230,47.4,6520000,Africa
5300,48.1,6640000,Africa
5550,48.7,6780000,Africa
5780,49,6930000,Africa
5670,49.2,7090000,Africa
6000,49.4,7280000,Africa
6060,49.6,7470000,Africa
5620,49.5,7680000,Africa
5200,49.5,7900000,Africa
5110,49.6,8130000,Africa
4720,49.7,8380000,Africa
4610,49.8,8640000,Africa
4590,49.9,8930000,Africa
4250,50,9240000,Africa
4110,50,9580000,Africa
4140,50.1,9930000,Africa
4240,50.2,10300000,Africa
4260,50.3,10600000,Africa
4290,50.2,10900000,Africa
4480,50,11200000,Africa
4620,49.8,11500000,Africa
4530,50.2,11800000,Africa
4390,50.2,12200000,Africa
4210,50.8,12600000,Africa
3790,51,13000000,Africa
2760,49.7,13400000,Africa
2770,51.1,13800000,Africa
2970,52,14300000,Africa
3210,52.3,14700000,Africa
3370,52.7,15100000,Africa
3500,52.8,15500000,Africa
3510,52.9,15900000,Africa
3510,53.4,16400000,Africa
3540,53.6,17000000,Africa
3180,54.5,17600000,Africa
3240,55.1,18200000,Africa
3460,55.7,18900000,Africa
3950,56.5,19600000,Africa
4600,57,20300000,Africa
5440,57.8,21000000,Africa
5980,58.6,21800000,Africa
5910,59.3,22500000,Africa
5900,60.1,23400000,Africa
5910,60.9,24200000,Africa
6000,61.7,25100000,Africa
6190,62.5,26000000,Africa
6260,63.3,26900000,Africa
6230,64,27900000,Africa
6030,64.7,28800000,Africa
5940,64.9,29800000,Africa
5850,65.2,30800000,Africa
757,33.5,37000,Americas
757,33.5,37000,Americas
757,33.5,37000,Americas
757,33.5,37000,Americas
757,33.5,37000,Americas
757,33.5,37000,Americas
757,33.5,37000,Americas
758,33.5,37000,Americas
758,33.5,37000,Americas
758,33.5,37000,Americas
758,33.5,37000,Americas
758,33.5,37000,Americas
758,33.5,37000,Americas
758,33.5,37000,Americas
758,33.5,37000,Americas
758,33.5,37000,Americas
759,33.5,37000,Americas
759,33.5,37000,Americas
759,33.5,37000,Americas
759,33.5,37000,Americas
759,33.5,37000,Americas
764,33.5,37000,Americas
769,33.5,37000,Americas
775,33.5,37000,Americas
780,33.5,37000,Americas
785,33.5,37000,Americas
790,33.5,37000,Americas
796,33.5,37000,Americas
801,33.5,37000,Americas
806,33.5,37000,Americas
812,33.5,37000,Americas
817,33.5,37000,Americas
823,33.5,37000,Americas
828,33.5,37000,Americas
834,33.5,37000,Americas
840,33.5,37000,Americas
845,33.5,37000,Americas
851,33.5,37000,Americas
857,33.5,37000,Americas
863,33.5,37000,Americas
868,33.5,37000,Americas
874,33.5,37000,Americas
880,33.5,37000,Americas
886,33.5,37000,Americas
892,33.5,37000,Americas
898,33.5,37000,Americas
904,33.5,37000,Americas
910,33.5,37000,Americas
917,33.5,37000,Americas
923,33.5,37000,Americas
929,33.5,37000,Americas
935,33.5,37000,Americas
942,33.5,37000,Americas
948,33.5,37000,Americas
954,33.5,36900,Americas
961,33.5,36900,Americas
967,33.5,36800,Americas
974,33.5,36800,Americas
980,33.5,36700,Americas
987,33.5,36600,Americas
994,33.5,36500,Americas
1000,33.5,36400,Americas
1010,33.5,36300,Americas
1010,33.5,36200,Americas
1020,33.5,36100,Americas
1030,33.5,36000,Americas
1040,33.5,35900,Americas
1040,33.5,35800,Americas
1050,33.5,35700,Americas
1060,33.5,35600,Americas
1060,33.5,35500,Americas
1070,33.5,35400,Americas
1080,33.5,35400,Americas
1090,33.5,35200,Americas
1090,33.6,35200,Americas
1100,33.6,35100,Americas
1110,33.6,35100,Americas
1110,33.6,35100,Americas
1120,33.6,35100,Americas
1130,33.6,35100,Americas
1140,33.6,35200,Americas
1150,33.6,35300,Americas
1150,33.6,35400,Americas
1160,33.6,35500,Americas
1170,33.6,35600,Americas
1180,33.6,35700,Americas
1180,33.6,35900,Americas
1190,33.6,36000,Americas
1200,33.6,36100,Americas
1210,33.6,36200,Americas
1220,33.6,36300,Americas
1220,33.6,36300,Americas
1230,33.6,36300,Americas
1240,33.6,36200,Americas
1250,33.6,36100,Americas
1260,33.7,36000,Americas
1270,33.7,35800,Americas
1280,33.7,35600,Americas
1280,33.7,35400,Americas
1290,33.7,35200,Americas
1300,33.7,34900,Americas
1310,33.7,34700,Americas
1320,33.7,34400,Americas
1330,33.7,34200,Americas
1340,33.7,33900,Americas
1350,33.7,33600,Americas
1360,33.7,33300,Americas
1360,33.7,33000,Americas
1370,33.7,32700,Americas
1380,33.7,32400,Americas
1390,33.7,32100,Americas
1400,33.7,31800,Americas
1410,33.7,31600,Americas
1420,33.8,31400,Americas
1460,33.8,31200,Americas
1490,33.8,31000,Americas
1530,33.8,30800,Americas
1570,33.8,30600,Americas
1600,21.9,30400,Americas
1640,33.8,30200,Americas
1680,33.8,30000,Americas
1730,33.8,30000,Americas
1770,34.6,30200,Americas
1810,35.5,30600,Americas
1860,36.3,31000,Americas
1900,37.1,31500,Americas
1950,38,31900,Americas
2000,38.8,32300,Americas
2040,39.7,32800,Americas
2090,40.5,33200,Americas
2150,41.3,33600,Americas
2200,42.2,34100,Americas
2250,43,34600,Americas
2310,43.9,35000,Americas
2360,44.7,35500,Americas
2420,45.5,36000,Americas
2480,46.4,36500,Americas
2540,47.2,37000,Americas
2600,48.1,37500,Americas
2670,48.9,38000,Americas
2730,49.8,38500,Americas
2800,50.6,39000,Americas
2870,51.4,39500,Americas
2940,52.3,40100,Americas
3010,53.1,40600,Americas
3080,54,41200,Americas
3160,54.8,41900,Americas
3230,55.6,42800,Americas
3310,56.5,43800,Americas
3390,57.4,44900,Americas
3470,58.2,46300,Americas
3560,58.5,48400,Americas
3650,59,50000,Americas
3730,59.5,51300,Americas
3830,60,52200,Americas
3920,60.5,52900,Americas
4010,61,53400,Americas
4110,61.5,53800,Americas
4210,62,54200,Americas
4310,62.4,54700,Americas
4420,62.9,55300,Americas
4530,63.4,56100,Americas
4640,63.8,57100,Americas
4750,64.2,58300,Americas
4870,64.6,59500,Americas
4980,65,60800,Americas
5100,65.4,62100,Americas
5230,65.8,63400,Americas
5360,66.1,64700,Americas
5490,66.5,65900,Americas
5620,66.8,67100,Americas
5890,67.2,68200,Americas
6160,67.6,69200,Americas
6540,68,70100,Americas
6650,68.3,70900,Americas
6230,68.4,71600,Americas
5670,68.6,72300,Americas
6140,69,72900,Americas
6440,69.3,73300,Americas
7250,70,73500,Americas
7850,70.6,73400,Americas
8350,71.1,73100,Americas
8470,71.5,72400,Americas
9150,72.1,71600,Americas
9960,72.3,70700,Americas
10900,72.5,69800,Americas
12100,72.8,68800,Americas
13400,73.1,67800,Americas
14800,73.3,67100,Americas
15900,73.5,66600,Americas
16400,73.8,66700,Americas
16600,74,67300,Americas
16500,74.1,68400,Americas
17000,74.2,69900,Americas
17700,74.3,71700,Americas
16500,74.4,73600,Americas
17100,74.4,75600,Americas
17500,74.8,77700,Americas
17900,75,79900,Americas
18100,74.9,81800,Americas
18800,74.7,83600,Americas
17500,75.1,85100,Americas
17500,75.3,86300,Americas
18300,75.5,87300,Americas
19200,75.7,88300,Americas
20100,75.9,89300,Americas
22500,76,90300,Americas
24200,76.4,91400,Americas
24000,76.6,92500,Americas
20800,76.9,93600,Americas
19100,76.8,94700,Americas
18600,76.9,95700,Americas
19100,77,96800,Americas
18900,77.3,97800,Americas
19500,77.1,98900,Americas
20100,77.2,99900,Americas
20800,77.3,101000,Americas
20900,77.4,102000,Americas
21000,77.6,103000,Americas
1510,33.2,534000,Americas
1510,33.2,534000,Americas
1510,33.2,534000,Americas
1510,33.2,534000,Americas
1510,33.2,534000,Americas
1510,33.2,534000,Americas
1510,33.2,534000,Americas
1510,33.2,534000,Americas
1510,33.2,534000,Americas
1510,33.2,534000,Americas
1510,33.2,534000,Americas
1510,33.2,535000,Americas
1510,33.2,536000,Americas
1510,33.2,538000,Americas
1510,33.2,540000,Americas
1510,33.2,544000,Americas
1510,33.2,548000,Americas
1510,33.2,552000,Americas
1510,33.2,558000,Americas
1510,33.2,564000,Americas
1510,33.2,571000,Americas
1530,33.2,578000,Americas
1560,33.2,587000,Americas
1580,33.2,596000,Americas
1600,33.2,607000,Americas
1620,33.2,618000,Americas
1650,33.2,630000,Americas
1670,33.2,642000,Americas
1690,33.2,656000,Americas
1720,33.2,671000,Americas
1740,33.2,687000,Americas
1770,33.2,703000,Americas
1790,33.2,721000,Americas
1820,33.2,738000,Americas
1840,33.2,756000,Americas
1870,33.2,775000,Americas
1900,33.2,793000,Americas
1920,33.2,813000,Americas
1950,33.2,833000,Americas
1980,33.2,853000,Americas
2010,33.2,874000,Americas
2040,33.2,895000,Americas
2060,33.2,917000,Americas
2090,33.2,939000,Americas
2120,33.2,962000,Americas
2150,33.2,986000,Americas
2190,33.2,1010000,Americas
2220,33.2,1030000,Americas
2250,33.2,1060000,Americas
2280,33.2,1090000,Americas
2310,33.2,1110000,Americas
2350,33.2,1140000,Americas
2380,33.2,1170000,Americas
2410,33.2,1200000,Americas
2450,33.2,1230000,Americas
2480,33.2,1260000,Americas
2520,33.2,1290000,Americas
2550,33.2,1320000,Americas
2590,33.2,1350000,Americas
2630,33.2,1390000,Americas
2660,33.2,1420000,Americas
2700,33.2,1460000,Americas
2740,33.2,1490000,Americas
2780,33.2,1530000,Americas
2820,33.2,1570000,Americas
2860,33.2,1620000,Americas
2900,33.2,1660000,Americas
2940,33.2,1710000,Americas
2980,33.2,1750000,Americas
3030,33.2,1800000,Americas
3070,33.2,1860000,Americas
3110,33.2,1910000,Americas
3160,33.2,1970000,Americas
3200,33.2,2020000,Americas
3250,33.2,2080000,Americas
3300,33.2,2140000,Americas
3270,33.1,2210000,Americas
3500,33.1,2270000,Americas
3220,33.1,2340000,Americas
3260,33.1,2420000,Americas
3100,33,2490000,Americas
3050,32.9,2570000,Americas
3750,32.8,2650000,Americas
4080,32.7,2730000,Americas
4250,32.6,2810000,Americas
4850,32.5,2910000,Americas
4720,32.8,3000000,Americas
4890,33.1,3090000,Americas
5530,33.3,3190000,Americas
5890,33.6,3290000,Americas
5230,33.9,3400000,Americas
4780,33.7,3510000,Americas
5570,33.6,3630000,Americas
5730,33.5,3750000,Americas
6420,33.3,3880000,Americas
6920,33.2,4010000,Americas
7450,33.9,4140000,Americas
5820,34.5,4280000,Americas
6140,35.2,4430000,Americas
7040,35.9,4590000,Americas
6000,36.6,4760000,Americas
6340,37.2,4930000,Americas
6030,37.8,5090000,Americas
6720,38.3,5290000,Americas
7250,38.9,5490000,Americas
8010,39.5,5700000,Americas
8040,40.2,5910000,Americas
7840,41,6120000,Americas
8250,41.7,6360000,Americas
8270,42.5,6600000,Americas
8490,43.2,6850000,Americas
8250,43.7,7110000,Americas
8540,44.3,7380000,Americas
8230,44.8,7640000,Americas
7000,45.3,7880000,Americas
6710,45.9,8070000,Americas
6360,46.6,8230000,Americas
5700,47.4,8380000,Americas
6600,41.4,8530000,Americas
6680,49,8690000,Americas
7000,49.8,8880000,Americas
6900,50.3,9120000,Americas
7180,50.7,9400000,Americas
7680,51.2,9720000,Americas
7970,51.7,10100000,Americas
7630,52.1,10400000,Americas
7720,52.5,10700000,Americas
7990,52.8,11000000,Americas
8190,53.1,11300000,Americas
8280,53.4,11600000,Americas
7650,53.8,11900000,Americas
6920,53.8,12200000,Americas
6510,53.8,12400000,Americas
6640,53.7,12600000,Americas
6990,53.7,12800000,Americas
7110,53.7,13100000,Americas
7010,54.7,13300000,Americas
7360,55.6,13500000,Americas
7220,56.5,13700000,Americas
7330,57.5,14000000,Americas
7290,58.4,14200000,Americas
7510,59,14400000,Americas
7430,59.5,14700000,Americas
7220,60.1,14900000,Americas
7880,60.7,15100000,Americas
7460,61.2,15400000,Americas
7920,61.1,15700000,Americas
8570,61,16000000,Americas
8800,60.9,16300000,Americas
8450,60.7,16800000,Americas
8320,60.6,17200000,Americas
8430,60.9,17500000,Americas
7800,61.5,17900000,Americas
8030,62,18200000,Americas
8180,62.5,18600000,Americas
8580,62.9,18900000,Americas
8640,63.2,19300000,Americas
8910,63.5,19600000,Americas
9280,63.7,20000000,Americas
8510,63.9,20300000,Americas
9030,64.1,20600000,Americas
9510,64.2,21000000,Americas
9190,64.3,21300000,Americas
8820,64.3,21600000,Americas
9590,64.4,22000000,Americas
10300,64.5,22300000,Americas
10200,64.6,22600000,Americas
10400,64.7,22900000,Americas
10700,64.9,23300000,Americas
11400,65.1,23600000,Americas
11900,65.4,24000000,Americas
12200,65.7,24400000,Americas
12200,66,24800000,Americas
12500,66.4,25200000,Americas
13000,66.8,25600000,Americas
12800,67.3,26100000,Americas
12600,67.8,26500000,Americas
13300,68.2,26900000,Americas
12700,68.8,27300000,Americas
13500,69.4,27700000,Americas
13500,69.8,28100000,Americas
12600,70.2,28500000,Americas
12100,70.5,29000000,Americas
12400,70.6,29500000,Americas
12600,70.9,29900000,Americas
11600,71.3,30400000,Americas
12300,71.6,30900000,Americas
12500,71.8,31300000,Americas
12100,71.9,31800000,Americas
11100,72,32300000,Americas
10800,72.1,32700000,Americas
12000,72.3,33200000,Americas
13300,72.5,33700000,Americas
13900,72.7,34100000,Americas
14500,73,34600000,Americas
13900,73.1,35000000,Americas
14500,73.3,35400000,Americas
15500,73.5,35800000,Americas
15900,73.7,36200000,Americas
15200,73.9,36600000,Americas
14900,74.2,37100000,Americas
14100,74.4,37500000,Americas
12400,74.5,37900000,Americas
13400,74.6,38300000,Americas
14400,74.9,38700000,Americas
15500,75.2,39100000,Americas
16600,75.3,39600000,Americas
17900,75.3,40000000,Americas
18400,75.5,40400000,Americas
17200,75.7,40800000,Americas
18700,75.8,41200000,Americas
19600,76,41700000,Americas
19200,76.1,42100000,Americas
19500,76.2,42500000,Americas
18800,76.4,43000000,Americas
19100,76.5,43400000,Americas
18500,76.7,43800000,Americas
18700,76.8,44300000,Americas
18900,77,44700000,Americas
514,34,413000,Asia
514,34,413000,Asia
514,34,413000,Asia
514,34,413000,Asia
514,34,413000,Asia
514,34,413000,Asia
514,34,413000,Asia
514,34,413000,Asia
514,34,413000,Asia
514,34,413000,Asia
514,34,413000,Asia
515,34,414000,Asia
515,34,414000,Asia
515,34,414000,Asia
515,34,415000,Asia
515,34,416000,Asia
515,34,417000,Asia
515,34,418000,Asia
515,34,420000,Asia
515,34,422000,Asia
515,34,424000,Asia
517,34,426000,Asia
519,34,428000,Asia
521,34,430000,Asia
523,34,433000,Asia
525,34,436000,Asia
527,34,439000,Asia
529,34,442000,Asia
531,34,446000,Asia
533,34,450000,Asia
535,34,454000,Asia
538,34,458000,Asia
540,34,462000,Asia
542,34,466000,Asia
544,34,470000,Asia
546,34,475000,Asia
548,34,479000,Asia
550,34,483000,Asia
552,34,488000,Asia
554,34,492000,Asia
556,34,497000,Asia
559,34,501000,Asia
561,34,506000,Asia
563,34,511000,Asia
565,34,515000,Asia
567,34,520000,Asia
569,34,525000,Asia
572,34,530000,Asia
574,34,534000,Asia
576,34,539000,Asia
578,34,544000,Asia
581,34,549000,Asia
583,34,554000,Asia
585,34,559000,Asia
587,34,564000,Asia
590,34,570000,Asia
592,34,575000,Asia
594,34,580000,Asia
596,34,585000,Asia
599,34,591000,Asia
601,34,596000,Asia
603,34,601000,Asia
606,34,607000,Asia
608,34,612000,Asia
610,33.5,618000,Asia
613,33,624000,Asia
615,32.4,629000,Asia
617,31.9,635000,Asia
620,31.4,641000,Asia
622,31.4,647000,Asia
625,31.5,652000,Asia
627,31.5,658000,Asia
629,31.5,664000,Asia
632,31.5,670000,Asia
634,31.7,676000,Asia
637,31.9,683000,Asia
639,32.1,689000,Asia
642,32.3,695000,Asia
644,32.4,701000,Asia
647,32.6,708000,Asia
649,32.8,714000,Asia
652,33,720000,Asia
654,33.1,727000,Asia
657,33.3,733000,Asia
659,33.5,740000,Asia
662,33.7,747000,Asia
635,33.8,754000,Asia
741,34,760000,Asia
711,34.2,767000,Asia
660,34.4,774000,Asia
656,34.5,781000,Asia
599,34.7,788000,Asia
655,34.9,796000,Asia
740,35,803000,Asia
840,35.2,810000,Asia
776,35.4,817000,Asia
853,35.6,825000,Asia
837,35.7,832000,Asia
857,35.5,840000,Asia
908,35.4,848000,Asia
886,35.2,855000,Asia
906,35.4,863000,Asia
983,35.6,871000,Asia
913,35.8,879000,Asia
1010,36.1,887000,Asia
890,36.3,895000,Asia
849,36.5,903000,Asia
814,36.7,911000,Asia
887,36.9,919000,Asia
919,37.2,928000,Asia
979,37.4,936000,Asia
902,40.2,945000,Asia
973,40.6,953000,Asia
1020,38.5,962000,Asia
972,38,971000,Asia
998,37.6,979000,Asia
967,37.6,988000,Asia
806,34.7,997000,Asia
671,26.1,1010000,Asia
560,35.8,1020000,Asia
531,27.1,1030000,Asia
504,36.7,1030000,Asia
547,37.6,1040000,Asia
593,38.5,1050000,Asia
642,40.8,1060000,Asia
696,40,1070000,Asia
755,43,1080000,Asia
819,42.3,1090000,Asia
887,43.8,1100000,Asia
962,42.5,1110000,Asia
1000,41.8,1120000,Asia
1010,40.3,1130000,Asia
991,37.9,1140000,Asia
1030,31.6,1150000,Asia
1120,44,1160000,Asia
1270,45.4,1180000,Asia
1360,47,1190000,Asia
1470,46,1200000,Asia
1460,47.6,1210000,Asia
1510,49.9,1220000,Asia
1450,47.5,1230000,Asia
1410,26.7,1240000,Asia
1380,23.3,1250000,Asia
1350,21.4,1260000,Asia
1330,28.5,1280000,Asia
1300,37.5,1290000,Asia
1270,53.9,1300000,Asia
1410,46.3,1310000,Asia
1580,53.9,1320000,Asia
1730,56.5,1340000,Asia
1860,58.7,1350000,Asia
1840,58.8,1380000,Asia
1920,59.2,1420000,Asia
1960,59.5,1460000,Asia
2020,59.9,1510000,Asia
2140,60.3,1560000,Asia
2300,60.6,1620000,Asia
2300,60.9,1680000,Asia
2420,61.3,1740000,Asia
2350,61.7,1810000,Asia
2520,62,1870000,Asia
2610,62.4,1940000,Asia
2640,62.7,2010000,Asia
2540,63.1,2080000,Asia
2830,63.5,2140000,Asia
2950,63.8,2210000,Asia
3060,64.2,2280000,Asia
3150,64.5,2340000,Asia
3300,64.9,2400000,Asia
3320,65.2,2460000,Asia
3540,65.5,2530000,Asia
3590,66,2590000,Asia
3580,66.5,2650000,Asia
3840,67.1,2710000,Asia
3880,67.6,2770000,Asia
3820,68,2830000,Asia
3920,68.4,2890000,Asia
3940,68.8,2940000,Asia
3970,69.2,3000000,Asia
3880,69.4,3050000,Asia
3820,69.6,3100000,Asia
3790,69.9,3150000,Asia
3820,70.4,3190000,Asia
3870,70.3,3240000,Asia
3850,70.6,3290000,Asia
3810,70.7,3340000,Asia
3900,71.2,3390000,Asia
3880,71.4,3450000,Asia
3890,55,3500000,Asia
3900,70.6,3540000,Asia
3740,70.2,3540000,Asia
3340,70,3510000,Asia
1980,69,3440000,Asia
1850,68.7,3360000,Asia
1990,68.9,3280000,Asia
2170,69.3,3220000,Asia
2340,69.5,3170000,Asia
2440,70.3,3130000,Asia
2640,70.7,3110000,Asia
2740,71.2,3090000,Asia
2930,71.8,3070000,Asia
3220,72.1,3050000,Asia
3670,72.5,3030000,Asia
4210,72.5,3020000,Asia
4670,72.7,3000000,Asia
5360,72.5,2980000,Asia
6110,72.5,2960000,Asia
7010,72.9,2930000,Asia
7560,72.8,2910000,Asia
6530,73,2890000,Asia
6700,73.3,2880000,Asia
7020,73.8,2880000,Asia
7510,74.3,2880000,Asia
7730,75,2890000,Asia
7970,75.4,2910000,Asia
8180,75.4,2920000,Asia
8170,75.7,2920000,Asia
8410,75.8,2930000,Asia
8660,76,2930000,Asia
814,34,351000,Oceania
816,34,350000,Oceania
818,34,349000,Oceania
820,34,348000,Oceania
822,34,348000,Oceania
824,34,347000,Oceania
825,34,346000,Oceania
827,34,345000,Oceania
829,34,344000,Oceania
831,34,343000,Oceania
833,34,342000,Oceania
835,34,341000,Oceania
837,34,340000,Oceania
839,34,340000,Oceania
841,34,339000,Oceania
843,34,338000,Oceania
845,34,337000,Oceania
847,34,336000,Oceania
849,34,335000,Oceania
851,34,335000,Oceania
853,34,334000,Oceania
860,34,334000,Oceania
886,34,333000,Oceania
916,34,334000,Oceania
967,34,334000,Oceania
1010,34,335000,Oceania
1030,34,337000,Oceania
1070,34,338000,Oceania
1090,34,341000,Oceania
1150,34,344000,Oceania
1400,34,348000,Oceania
1450,34,354000,Oceania
1480,34,360000,Oceania
1480,34,367000,Oceania
1560,34,374000,Oceania
1890,34,382000,Oceania
1860,34,390000,Oceania
1950,34,399000,Oceania
1920,34,409000,Oceania
1790,34,421000,Oceania
2270,34,434000,Oceania
1940,34,449000,Oceania
1770,34,467000,Oceania
2050,34,488000,Oceania
2330,34,514000,Oceania
2400,34,544000,Oceania
2650,34,578000,Oceania
3060,34,615000,Oceania
3510,34,656000,Oceania
3460,34,699000,Oceania
3270,34,743000,Oceania
3880,34,787000,Oceania
4550,34,831000,Oceania
4980,34,877000,Oceania
4360,34,926000,Oceania
4140,34,977000,Oceania
5050,34,1030000,Oceania
4460,34,1080000,Oceania
3800,34,1140000,Oceania
4910,34,1200000,Oceania
4790,34,1260000,Oceania
4720,34,1310000,Oceania
4540,34,1360000,Oceania
4520,34,1410000,Oceania
4800,34,1460000,Oceania
4580,34,1510000,Oceania
4710,34,1550000,Oceania
5150,34,1590000,Oceania
5230,34,1640000,Oceania
5130,34,1680000,Oceania
5430,34,1720000,Oceania
5470,34.6,1770000,Oceania
5890,35.1,1820000,Oceania
6340,35.6,1860000,Oceania
6360,36.2,1910000,Oceania
6870,36.7,1960000,Oceania
6650,37.2,2020000,Oceania
6700,37.8,2060000,Oceania
7100,38.3,2120000,Oceania
6980,38.8,2180000,Oceania
7120,39.4,2250000,Oceania
7400,39.9,2320000,Oceania
6750,40.4,2400000,Oceania
7440,41,2480000,Oceania
7150,41.5,2560000,Oceania
7350,42,2650000,Oceania
7200,42.6,2740000,Oceania
7700,43.1,2830000,Oceania
7490,43.6,2920000,Oceania
7890,44.2,3010000,Oceania
7410,44.7,3090000,Oceania
7760,45.2,3170000,Oceania
6650,45.8,3250000,Oceania
6170,46.3,3320000,Oceania
6270,46.8,3390000,Oceania
5800,47.4,3450000,Oceania
6130,47.9,3520000,Oceania
5690,48.4,3580000,Oceania
6480,49,3630000,Oceania
6390,49.5,3690000,Oceania
6690,50,3740000,Oceania
6400,50.5,3800000,Oceania
6370,51.1,3850000,Oceania
6790,51.6,3910000,Oceania
7160,52.1,3960000,Oceania
7140,52.7,4020000,Oceania
7510,53.2,4090000,Oceania
7700,53.7,4140000,Oceania
7830,54.3,4210000,Oceania
8310,54.8,4300000,Oceania
8690,55.4,4410000,Oceania
8500,55.9,4520000,Oceania
8490,56.4,4670000,Oceania
8570,57,4810000,Oceania
8350,57.5,4920000,Oceania
8120,58,4960000,Oceania
8090,58.5,4970000,Oceania
7930,59.1,4990000,Oceania
7610,55,5070000,Oceania
7790,60.1,5200000,Oceania
7860,60.7,5350000,Oceania
8100,61.2,5470000,Oceania
8340,63.1,5590000,Oceania
8550,61.9,5710000,Oceania
8910,62.7,5830000,Oceania
9130,63.4,5950000,Oceania
9150,63.1,6070000,Oceania
9100,63.1,6190000,Oceania
8940,63.2,6310000,Oceania
8630,63.4,6400000,Oceania
7710,65.2,6470000,Oceania
7130,65.6,6530000,Oceania
7470,65.9,6590000,Oceania
7920,65.8,6640000,Oceania
8270,65.1,6690000,Oceania
8690,65.4,6740000,Oceania
9010,65.5,6800000,Oceania
9380,66.1,6850000,Oceania
9600,66.1,6920000,Oceania
9530,66.1,6980000,Oceania
10100,66.5,7050000,Oceania
11100,66.4,7120000,Oceania
12200,66.2,7180000,Oceania
12500,66.7,7250000,Oceania
